sale_id,sale_date,product_id,region,channel,liters_sold,list_price_per_liter,discount,net_price_per_liter,revenue_eur
601737,06.10.2024,7,Lombardia,Store,108,4.5,0.012,4.45,480.6
601738,06.10.2024,2,Lombardia,Store,281,3.6,0.064,3.37,946.97
601739,06.10.2024,7,Lombardia,Store,289,4.5,0.064,4.21,1216.69
601740,06.10.2024,4,Toscana,Store,193,3.3,0.032,3.19,615.67
601741,06.10.2024,2,Lombardia,Restaurant,229,3.6,0,3.6,824.4
601742,06.10.2024,6,Toscana,Restaurant,107,3.1,0.047,2.95,315.65
601743,06.10.2024,2,Liguria,Restaurant,239,3.6,0.075,3.33,795.87
601744,06.10.2024,3,Lombardia,Store,65,3.9,0.017,3.83,248.95
601745,07.10.2024,2,Lombardia,Store,215,3.6,0.004,3.59,771.85
601746,07.10.2024,3,Emilia-Romagna,Store,174,3.9,0.016,3.84,668.16
601747,07.10.2024,4,Lombardia,Store,250,3.3,0.043,3.16,790
601748,07.10.2024,2,Piemonte,Store,156,3.6,0.028,3.5,546
601749,07.10.2024,2,Lombardia,Store,71,3.6,0.027,3.5,248.5
601750,07.10.2024,4,Lombardia,Store,75,3.3,0.045,3.15,236.25
601751,07.10.2024,4,Lombardia,Store,188,3.3,0.049,3.14,590.32
601752,07.10.2024,3,Liguria,Store,217,3.9,0.004,3.88,841.96
601753,07.10.2024,3,Lombardia,Store,190,3.9,0.02,3.82,725.8
601754,07.10.2024,7,Piemonte,Private,88,4.5,0.036,4.34,381.92
601755,08.10.2024,6,Lombardia,Restaurant,305,3.1,0.01,3.07,936.35
601756,08.10.2024,3,Emilia-Romagna,Store,1309,3.9,0,3.9,5105.1
601757,08.10.2024,3,Liguria,Store,10,3.9,0.043,3.73,37.3
601758,09.10.2024,1,Lombardia,Store,395,3.2,0,3.2,1264
601759,09.10.2024,4,Emilia-Romagna,Store,370,3.3,0.037,3.18,1176.6
601760,09.10.2024,7,Lombardia,Store,357,4.5,0.042,4.31,1538.67
601761,09.10.2024,2,Emilia-Romagna,Store,351,3.6,0.017,3.54,1242.54
601762,09.10.2024,4,Toscana,Restaurant,151,3.3,0.047,3.14,474.14
601763,10.10.2024,7,Liguria,Store,305,4.5,0.013,4.44,1354.2
601764,10.10.2024,6,Piemonte,Store,656,3.1,0.035,2.99,1961.44
601765,10.10.2024,4,Piemonte,Store,663,3.3,0.073,3.06,2028.78
601766,11.10.2024,2,Lombardia,Restaurant,109,3.6,0.028,3.5,381.5
601767,11.10.2024,1,Emilia-Romagna,Store,267,3.2,0.038,3.08,822.36
601768,11.10.2024,4,Piemonte,Store,100,3.3,0.042,3.16,316
601769,11.10.2024,1,Liguria,Restaurant,351,3.2,0.028,3.11,1091.61
601770,11.10.2024,3,Liguria,Store,320,3.9,0.014,3.85,1232
601771,11.10.2024,4,Lombardia,Store,381,3.3,0.005,3.28,1249.68
601772,11.10.2024,1,Emilia-Romagna,Store,96,3.2,0.002,3.19,306.24
601773,12.10.2024,4,Emilia-Romagna,Store,222,3.3,0.015,3.25,721.5
601774,12.10.2024,2,Toscana,Store,173,3.6,0.042,3.45,596.85
601775,12.10.2024,5,Lombardia,Store,90,2.8,0.032,2.71,243.9
601776,12.10.2024,5,Emilia-Romagna,Store,288,2.8,0.061,2.63,757.44
601777,12.10.2024,4,Lombardia,Restaurant,209,3.3,0.034,3.19,666.71
601778,12.10.2024,1,Emilia-Romagna,Store,284,3.2,0.022,3.13,888.92
601779,12.10.2024,2,Liguria,Private,181,3.6,0.061,3.38,611.78
601780,12.10.2024,6,Emilia-Romagna,Store,159,3.1,0.028,3.01,478.59
601781,12.10.2024,4,Liguria,Store,18,3.3,0.023,3.22,57.96
601782,13.10.2024,2,Liguria,Store,274,3.6,0.03,3.49,956.26
601783,13.10.2024,2,Liguria,Store,63,3.6,0.064,3.37,212.31
601784,13.10.2024,4,Emilia-Romagna,Restaurant,363,3.3,0.06,3.1,1125.3
601785,13.10.2024,5,Toscana,Store,370,2.8,0.016,2.76,1021.2
601786,13.10.2024,2,Liguria,Restaurant,94,3.6,0.061,3.38,317.72
601787,13.10.2024,4,Piemonte,Store,179,3.3,0.058,3.11,556.69
601788,13.10.2024,4,Piemonte,Store,281,3.3,0.015,3.25,913.25
601789,14.10.2024,6,Lombardia,Store,5,3.1,0.019,3.04,15.2
601790,14.10.2024,6,Toscana,Store,893,3.1,0,3.1,2768.3
601791,14.10.2024,2,Lombardia,Restaurant,726,3.6,0,3.6,2613.6
601792,15.10.2024,6,Aosta,Store,264,3.1,0.035,2.99,789.36
601793,15.10.2024,5,Lombardia,Restaurant,166,2.8,0.036,2.7,448.2
601794,15.10.2024,2,Lombardia,Store,259,3.6,0,3.6,932.4
601795,15.10.2024,4,Lombardia,Store,57,3.3,0.039,3.17,180.69
601796,15.10.2024,1,Emilia-Romagna,Store,219,3.2,0.007,3.18,696.42
601797,15.10.2024,3,Liguria,Store,65,3.9,0.024,3.81,247.65
601798,15.10.2024,5,Piemonte,Restaurant,248,2.8,0,2.8,694.4
601799,15.10.2024,5,Emilia-Romagna,Store,50,2.8,0.04,2.69,134.5
601800,15.10.2024,1,Liguria,Restaurant,236,3.2,0.035,3.09,729.24
601801,15.10.2024,4,Liguria,Restaurant,60,3.3,0.054,3.12,187.2
601802,16.10.2024,4,Lombardia,Store,209,3.3,0.011,3.26,681.34
601803,16.10.2024,7,Liguria,Store,171,4.5,0.038,4.33,740.43
601804,16.10.2024,2,Lombardia,Store,290,3.6,0.044,3.44,997.6
601805,16.10.2024,3,Lombardia,Store,176,3.9,0.033,3.77,663.52
601806,16.10.2024,2,Lombardia,Restaurant,121,3.6,0.051,3.42,413.82
601807,16.10.2024,3,Liguria,Private,348,3.9,0.031,3.78,1315.44
601808,16.10.2024,5,Toscana,Store,193,2.8,0.008,2.78,536.54
601809,16.10.2024,3,Piemonte,Store,116,3.9,0,3.9,452.4
601810,17.10.2024,1,Lombardia,Restaurant,317,3.2,0.017,3.15,998.55
601811,17.10.2024,7,Lombardia,Private,312,4.5,0.042,4.31,1344.72
601812,17.10.2024,3,Piemonte,Store,53,3.9,0.041,3.74,198.22
601813,17.10.2024,1,Liguria,Restaurant,164,3.2,0.044,3.06,501.84
601814,17.10.2024,7,Aosta,Store,319,4.5,0.027,4.38,1397.22
601815,17.10.2024,1,Emilia-Romagna,Store,133,3.2,0.021,3.13,416.29
601816,17.10.2024,2,Liguria,Store,326,3.6,0.025,3.51,1144.26
601817,18.10.2024,2,Liguria,Store,270,3.6,0.014,3.55,958.5
601818,18.10.2024,2,Toscana,Store,381,3.6,0.049,3.42,1303.02
601819,18.10.2024,7,Liguria,Store,606,4.5,0.054,4.26,2581.56
601820,18.10.2024,2,Lombardia,Store,367,3.6,0.032,3.48,1277.16
601821,19.10.2024,2,Lombardia,Restaurant,358,3.6,0.032,3.48,1245.84
601822,19.10.2024,3,Toscana,Restaurant,128,3.9,0.015,3.84,491.52
601823,19.10.2024,6,Emilia-Romagna,Store,616,3.1,0.033,3,1848
601824,19.10.2024,1,Emilia-Romagna,Store,147,3.2,0.011,3.16,464.52
601825,19.10.2024,7,Lombardia,Private,183,4.5,0.003,4.49,821.67
601826,19.10.2024,1,Toscana,Store,192,3.2,0.055,3.02,579.84
601827,20.10.2024,7,Lombardia,Store,142,4.5,0.055,4.25,603.5
601828,20.10.2024,3,Lombardia,Store,286,3.9,0.021,3.82,1092.52
601829,20.10.2024,1,Emilia-Romagna,Store,382,3.2,0.005,3.18,1214.76
601830,20.10.2024,2,Lombardia,Store,330,3.6,0.026,3.51,1158.3
601831,20.10.2024,7,Emilia-Romagna,Store,227,4.5,0.03,4.37,991.99
601832,20.10.2024,1,Lombardia,Store,257,3.2,0.038,3.08,791.56
601833,21.10.2024,5,Emilia-Romagna,Store,539,2.8,0.067,2.61,1406.79
601834,21.10.2024,1,Liguria,Restaurant,300,3.2,0.024,3.12,936
601835,21.10.2024,1,Emilia-Romagna,Store,495,3.2,0.023,3.13,1549.35
601836,21.10.2024,6,Liguria,Store,108,3.1,0.085,2.84,306.72
601837,21.10.2024,4,Liguria,Store,182,3.3,0.046,3.15,573.3
601838,22.10.2024,4,Piemonte,Restaurant,468,3.3,0.043,3.16,1478.88
601839,22.10.2024,3,Lombardia,Store,269,3.9,0.028,3.79,1019.51
601840,22.10.2024,4,Lombardia,Store,413,3.3,0.031,3.2,1321.6
601841,22.10.2024,4,Lombardia,Store,370,3.3,0.021,3.23,1195.1
601842,22.10.2024,4,Liguria,Store,86,3.3,0.058,3.11,267.46
601843,22.10.2024,7,Liguria,Store,18,4.5,0.025,4.39,79.02
601844,23.10.2024,2,Liguria,Store,176,3.6,0.024,3.51,617.76
601845,23.10.2024,3,Lombardia,Store,223,3.9,0.036,3.76,838.48
601846,23.10.2024,5,Lombardia,Private,294,2.8,0.04,2.69,790.86
601847,23.10.2024,6,Lombardia,Store,258,3.1,0.022,3.03,781.74
601848,23.10.2024,2,Lombardia,Store,89,3.6,0.063,3.37,299.93
601849,23.10.2024,7,Liguria,Restaurant,110,4.5,0.053,4.26,468.6
601850,23.10.2024,4,Toscana,Store,168,3.3,0.062,3.1,520.8
601851,23.10.2024,5,Piemonte,Restaurant,306,2.8,0.052,2.65,810.9
601852,24.10.2024,4,Lombardia,Store,1203,3.3,0.024,3.22,3873.66
601853,24.10.2024,7,Toscana,Store,255,4.5,0.01,4.46,1137.3
601854,24.10.2024,3,Emilia-Romagna,Store,166,3.9,0.066,3.64,604.24
601855,25.10.2024,7,Toscana,Store,8,4.5,0.018,4.42,35.36
601856,25.10.2024,4,Lombardia,Restaurant,184,3.3,0.015,3.25,598
601857,25.10.2024,3,Lombardia,Restaurant,434,3.9,0.005,3.88,1683.92
601858,25.10.2024,7,Toscana,Restaurant,11,4.5,0,4.5,49.5
601859,25.10.2024,4,Liguria,Restaurant,466,3.3,0.035,3.18,1481.88
601860,25.10.2024,1,Liguria,Store,132,3.2,0.017,3.15,415.8
601861,25.10.2024,4,Liguria,Store,238,3.3,0.056,3.12,742.56
601862,25.10.2024,3,Lombardia,Store,151,3.9,0.04,3.74,564.74
601863,26.10.2024,4,Aosta,Restaurant,171,3.3,0.058,3.11,531.81
601864,26.10.2024,3,Lombardia,Restaurant,459,3.9,0.027,3.79,1739.61
601865,26.10.2024,4,Liguria,Store,731,3.3,0.04,3.17,2317.27
601866,26.10.2024,1,Lombardia,Restaurant,126,3.2,0.022,3.13,394.38
601867,26.10.2024,2,Lombardia,Restaurant,137,3.6,0.03,3.49,478.13
601868,27.10.2024,6,Lombardia,Restaurant,89,3.1,0.051,2.94,261.66
601869,27.10.2024,1,Lombardia,Store,148,3.2,0.038,3.08,455.84
601870,27.10.2024,5,Liguria,Store,86,2.8,0.013,2.76,237.36
601871,27.10.2024,7,Toscana,Store,141,4.5,0.04,4.32,609.12
601872,27.10.2024,5,Lombardia,Store,135,2.8,0.012,2.77,373.95
601873,27.10.2024,2,Lombardia,Store,325,3.6,0.046,3.43,1114.75
601874,27.10.2024,3,Liguria,Store,338,3.9,0.01,3.86,1304.68
601875,27.10.2024,6,Piemonte,Store,362,3.1,0.001,3.1,1122.2
601876,28.10.2024,5,Liguria,Store,749,2.8,0.043,2.68,2007.32
601877,28.10.2024,1,Liguria,Store,272,3.2,0.019,3.14,854.08
601878,28.10.2024,7,Lombardia,Store,42,4.5,0.058,4.24,178.08
601879,28.10.2024,4,Emilia-Romagna,Restaurant,561,3.3,0,3.3,1851.3
601880,29.10.2024,2,Emilia-Romagna,Restaurant,39,3.6,0.071,3.34,130.26
601881,29.10.2024,1,Liguria,Store,55,3.2,0.006,3.18,174.9
601882,29.10.2024,2,Emilia-Romagna,Store,466,3.6,0.055,3.4,1584.4
601883,29.10.2024,4,Toscana,Store,567,3.3,0.045,3.15,1786.05
601884,29.10.2024,4,Lombardia,Store,497,3.3,0.057,3.11,1545.67
601885,30.10.2024,3,Emilia-Romagna,Store,94,3.9,0.024,3.81,358.14
601886,30.10.2024,7,Liguria,Store,396,4.5,0.025,4.39,1738.44
601887,30.10.2024,1,Lombardia,Store,34,3.2,0.021,3.13,106.42
601888,30.10.2024,2,Emilia-Romagna,Store,101,3.6,0,3.6,363.6
601889,30.10.2024,4,Lombardia,Store,244,3.3,0.02,3.23,788.12
601890,30.10.2024,4,Toscana,Store,339,3.3,0.007,3.28,1111.92
601891,30.10.2024,1,Lombardia,Store,416,3.2,0.038,3.08,1281.28
601892,31.10.2024,2,Lombardia,Store,96,3.6,0.019,3.53,338.88
601893,31.10.2024,5,Toscana,Store,239,2.8,0.023,2.74,654.86
601894,31.10.2024,6,Emilia-Romagna,Store,1130,3.1,0.027,3.02,3412.6
601895,31.10.2024,6,Liguria,Store,128,3.1,0.024,3.03,387.84
601896,31.10.2024,1,Lombardia,Store,31,3.2,0.001,3.2,99.2
601897,01.11.2024,7,Lombardia,Private,98,4.5,0.017,4.42,433.16
601898,01.11.2024,1,Liguria,Store,303,3.2,0.011,3.16,957.48
601899,01.11.2024,4,Lombardia,Store,179,3.3,0.005,3.28,587.12
601900,01.11.2024,2,Lombardia,Store,268,3.6,0.047,3.43,919.24
601901,01.11.2024,7,Toscana,Store,13,4.5,0.011,4.45,57.85
601902,01.11.2024,6,Emilia-Romagna,Private,323,3.1,0.039,2.98,962.54
601903,01.11.2024,3,Liguria,Store,242,3.9,0,3.9,943.8
601904,01.11.2024,2,Aosta,Store,198,3.6,0.028,3.5,693
601905,02.11.2024,1,Emilia-Romagna,Restaurant,279,3.2,0.018,3.14,876.06
601906,02.11.2024,4,Lombardia,Store,415,3.3,0.035,3.18,1319.7
601907,02.11.2024,7,Emilia-Romagna,Store,157,4.5,0.045,4.3,675.1
601908,02.11.2024,3,Toscana,Store,389,3.9,0.021,3.82,1485.98
601909,02.11.2024,1,Emilia-Romagna,Store,360,3.2,0.048,3.05,1098
601910,02.11.2024,3,Lombardia,Private,24,3.9,0.017,3.83,91.92
601911,03.11.2024,4,Liguria,Store,664,3.3,0.045,3.15,2091.6
601912,03.11.2024,2,Emilia-Romagna,Restaurant,614,3.6,0.042,3.45,2118.3
601913,03.11.2024,4,Emilia-Romagna,Store,346,3.3,0.039,3.17,1096.82
601914,04.11.2024,2,Lombardia,Private,417,3.6,0.031,3.49,1455.33
601915,04.11.2024,5,Lombardia,Restaurant,1042,2.8,0.019,2.75,2865.5
601916,04.11.2024,3,Toscana,Store,165,3.9,0.012,3.85,635.25
601917,05.11.2024,4,Liguria,Store,83,3.3,0.03,3.2,265.6
601918,05.11.2024,1,Liguria,Store,145,3.2,0.027,3.11,450.95
601919,05.11.2024,1,Emilia-Romagna,Restaurant,269,3.2,0.041,3.07,825.83
601920,05.11.2024,7,Liguria,Private,273,4.5,0.032,4.36,1190.28
601921,05.11.2024,6,Lombardia,Store,305,3.1,0.049,2.95,899.75
601922,05.11.2024,4,Lombardia,Restaurant,281,3.3,0.053,3.13,879.53
601923,05.11.2024,5,Lombardia,Restaurant,268,2.8,0.005,2.79,747.72
601924,06.11.2024,5,Lombardia,Store,41,2.8,0.084,2.56,104.96
601925,06.11.2024,4,Liguria,Private,176,3.3,0.056,3.12,549.12
601926,06.11.2024,2,Lombardia,Store,386,3.6,0.072,3.34,1289.24
601927,06.11.2024,1,Liguria,Store,330,3.2,0.051,3.04,1003.2
601928,06.11.2024,5,Liguria,Store,268,2.8,0.009,2.77,742.36
601929,06.11.2024,5,Emilia-Romagna,Store,174,2.8,0.058,2.64,459.36
601930,06.11.2024,3,Lombardia,Store,249,3.9,0.056,3.68,916.32
601931,07.11.2024,4,Liguria,Store,266,3.3,0.02,3.23,859.18
601932,07.11.2024,2,Aosta,Store,66,3.6,0.061,3.38,223.08
601933,07.11.2024,4,Aosta,Restaurant,303,3.3,0.04,3.17,960.51
601934,07.11.2024,3,Lombardia,Store,177,3.9,0.066,3.64,644.28
601935,07.11.2024,4,Lombardia,Store,302,3.3,0.047,3.14,948.28
601936,07.11.2024,1,Lombardia,Store,237,3.2,0.033,3.09,732.33
601937,07.11.2024,6,Toscana,Store,273,3.1,0.036,2.99,816.27
601938,08.11.2024,1,Piemonte,Restaurant,441,3.2,0,3.2,1411.2
601939,08.11.2024,1,Lombardia,Restaurant,66,3.2,0.038,3.08,203.28
601940,08.11.2024,3,Liguria,Store,399,3.9,0.093,3.54,1412.46
601941,08.11.2024,6,Lombardia,Store,261,3.1,0.007,3.08,803.88
601942,08.11.2024,2,Emilia-Romagna,Store,397,3.6,0.037,3.47,1377.59
601943,08.11.2024,1,Emilia-Romagna,Store,60,3.2,0.023,3.13,187.8
601944,09.11.2024,7,Toscana,Store,432,4.5,0.015,4.43,1913.76
601945,09.11.2024,6,Liguria,Store,744,3.1,0.046,2.96,2202.24
601946,09.11.2024,3,Piemonte,Store,47,3.9,0.041,3.74,175.78
601947,09.11.2024,2,Liguria,Store,401,3.6,0.04,3.46,1387.46
601948,10.11.2024,2,Toscana,Store,273,3.6,0,3.6,982.8
601949,10.11.2024,3,Lombardia,Restaurant,364,3.9,0.012,3.85,1401.4
601950,10.11.2024,1,Lombardia,Store,272,3.2,0.046,3.05,829.6
601951,10.11.2024,1,Liguria,Store,420,3.2,0.032,3.1,1302
601952,10.11.2024,7,Emilia-Romagna,Store,183,4.5,0.017,4.42,808.86
601953,10.11.2024,2,Piemonte,Restaurant,112,3.6,0.019,3.53,395.36
601954,11.11.2024,7,Liguria,Store,688,4.5,0.029,4.37,3006.56
601955,11.11.2024,3,Emilia-Romagna,Store,505,3.9,0.025,3.8,1919
601956,11.11.2024,7,Emilia-Romagna,Store,431,4.5,0.023,4.4,1896.4
601957,12.11.2024,2,Lombardia,Store,569,3.6,0.063,3.37,1917.53
601958,12.11.2024,7,Emilia-Romagna,Store,233,4.5,0,4.5,1048.5
601959,12.11.2024,3,Liguria,Store,822,3.9,0.046,3.72,3057.84
601960,13.11.2024,4,Liguria,Restaurant,17,3.3,0.012,3.26,55.42
601961,13.11.2024,4,Lombardia,Store,409,3.3,0.027,3.21,1312.89
601962,13.11.2024,4,Liguria,Store,283,3.3,0.03,3.2,905.6
601963,13.11.2024,1,Liguria,Store,538,3.2,0.012,3.16,1700.08
601964,13.11.2024,1,Lombardia,Store,377,3.2,0.042,3.07,1157.39
601965,14.11.2024,6,Lombardia,Store,355,3.1,0.012,3.06,1086.3
601966,14.11.2024,6,Emilia-Romagna,Store,286,3.1,0.058,2.92,835.12
601967,14.11.2024,7,Toscana,Private,192,4.5,0.017,4.42,848.64
601968,14.11.2024,1,Liguria,Store,11,3.2,0.059,3.01,33.11
601969,14.11.2024,1,Lombardia,Store,212,3.2,0,3.2,678.4
601970,14.11.2024,2,Lombardia,Store,568,3.6,0.018,3.54,2010.72
601971,15.11.2024,5,Lombardia,Restaurant,132,2.8,0.008,2.78,366.96
601972,15.11.2024,1,Toscana,Store,624,3.2,0.027,3.11,1940.64
601973,15.11.2024,2,Liguria,Store,601,3.6,0.031,3.49,2097.49
601974,15.11.2024,2,Lombardia,Restaurant,147,3.6,0.08,3.31,486.57
601975,15.11.2024,4,Liguria,Store,120,3.3,0.041,3.16,379.2
601976,16.11.2024,4,Emilia-Romagna,Store,30,3.3,0.026,3.21,96.3
601977,16.11.2024,5,Lombardia,Store,603,2.8,0.022,2.74,1652.22
601978,16.11.2024,1,Lombardia,Store,600,3.2,0.013,3.16,1896
601979,16.11.2024,2,Lombardia,Store,95,3.6,0.03,3.49,331.55
601980,16.11.2024,1,Liguria,Store,296,3.2,0.022,3.13,926.48
601981,17.11.2024,1,Liguria,Store,543,3.2,0.043,3.06,1661.58
601982,17.11.2024,7,Liguria,Restaurant,474,4.5,0.012,4.45,2109.3
601983,17.11.2024,5,Lombardia,Restaurant,388,2.8,0.024,2.73,1059.24
601984,17.11.2024,1,Lombardia,Store,219,3.2,0.032,3.1,678.9
601985,18.11.2024,3,Toscana,Restaurant,492,3.9,0.051,3.7,1820.4
601986,18.11.2024,7,Liguria,Restaurant,349,4.5,0.039,4.32,1507.68
601987,18.11.2024,2,Lombardia,Store,72,3.6,0.006,3.58,257.76
601988,18.11.2024,1,Lombardia,Store,295,3.2,0.075,2.96,873.2
601989,18.11.2024,2,Piemonte,Store,416,3.6,0.039,3.46,1439.36
601990,19.11.2024,6,Liguria,Store,134,3.1,0.034,2.99,400.66
601991,19.11.2024,5,Lombardia,Store,58,2.8,0.023,2.74,158.92
601992,19.11.2024,4,Lombardia,Restaurant,524,3.3,0.025,3.22,1687.28
601993,19.11.2024,4,Emilia-Romagna,Store,32,3.3,0.07,3.07,98.24
601994,19.11.2024,5,Lombardia,Store,397,2.8,0.054,2.65,1052.05
601995,19.11.2024,7,Aosta,Restaurant,115,4.5,0.008,4.46,512.9
601996,19.11.2024,7,Liguria,Store,296,4.5,0.046,4.29,1269.84
601997,19.11.2024,7,Aosta,Private,68,4.5,0,4.5,306
601998,20.11.2024,5,Liguria,Store,334,2.8,0.039,2.69,898.46
601999,20.11.2024,2,Emilia-Romagna,Restaurant,126,3.6,0.035,3.47,437.22
602000,20.11.2024,4,Emilia-Romagna,Store,174,3.3,0.066,3.08,535.92
602001,20.11.2024,2,Lombardia,Store,206,3.6,0.009,3.57,735.42
602002,20.11.2024,5,Liguria,Store,173,2.8,0.04,2.69,465.37
602003,20.11.2024,2,Emilia-Romagna,Private,53,3.6,0.024,3.51,186.03
602004,20.11.2024,1,Liguria,Store,277,3.2,0.047,3.05,844.85
602005,20.11.2024,2,Lombardia,Store,50,3.6,0.061,3.38,169
602006,20.11.2024,5,Lombardia,Store,231,2.8,0.025,2.73,630.63
602007,21.11.2024,7,Lombardia,Restaurant,255,4.5,0.03,4.37,1114.35
602008,21.11.2024,7,Emilia-Romagna,Restaurant,333,4.5,0.011,4.45,1481.85
602009,21.11.2024,2,Lombardia,Store,238,3.6,0.053,3.41,811.58
602010,21.11.2024,5,Lombardia,Store,264,2.8,0.013,2.76,728.64
602011,21.11.2024,2,Lombardia,,166,3.6,,3.41,566.06
602012,21.11.2024,2,Piemonte,Store,259,3.6,0,3.6,932.4
602013,21.11.2024,6,Toscana,Store,109,3.1,0,3.1,337.9
602014,22.11.2024,5,Lombardia,Store,79,2.8,0.055,2.65,209.35
602015,22.11.2024,4,Lombardia,Private,107,3.3,0.006,3.28,350.96
602016,22.11.2024,1,Liguria,Store,122,3.2,0.05,3.04,370.88
602017,22.11.2024,4,Lombardia,Store,281,3.3,0.043,3.16,887.96
602018,22.11.2024,5,Liguria,Store,411,2.8,0.024,2.73,1122.03
602019,22.11.2024,3,Toscana,Restaurant,268,3.9,0.012,3.85,1031.8
602020,22.11.2024,6,Emilia-Romagna,Restaurant,356,3.1,0.053,2.94,1046.64
602021,23.11.2024,7,Liguria,Store,540,4.5,0.023,4.4,2376
602022,23.11.2024,4,Emilia-Romagna,Store,184,3.3,0.052,3.13,575.92
602023,23.11.2024,2,Liguria,Store,315,3.6,0.042,3.45,1086.75
602024,23.11.2024,5,Emilia-Romagna,Store,243,2.8,0.022,2.74,665.82
602025,23.11.2024,1,Lombardia,Store,38,3.2,0.045,3.06,116.28
602026,23.11.2024,7,Lombardia,Restaurant,171,4.5,0,4.5,769.5
602027,23.11.2024,1,Lombardia,Store,133,3.2,0.035,3.09,410.97
602028,24.11.2024,3,Liguria,Private,469,3.9,0.034,3.77,1768.13
602029,24.11.2024,2,Lombardia,Store,155,3.6,0.048,3.43,531.65
602030,24.11.2024,6,Toscana,Store,415,3.1,0.028,3.01,1249.15
602031,24.11.2024,2,Lombardia,Store,255,3.6,0.024,3.51,895.05
602032,24.11.2024,3,Lombardia,Store,330,3.9,0.068,3.63,1197.9
602033,25.11.2024,1,Liguria,Store,39,3.2,0.019,3.14,122.46
602034,25.11.2024,2,Emilia-Romagna,Restaurant,368,3.6,0.027,3.5,1288
602035,25.11.2024,6,Lombardia,Store,226,3.1,0.066,2.9,655.4
602036,25.11.2024,7,Liguria,Store,40,4.5,0.017,4.42,176.8
602037,25.11.2024,3,Piemonte,Restaurant,245,3.9,0.039,3.75,918.75
602038,25.11.2024,1,Lombardia,Store,180,3.2,0.043,3.06,550.8
602039,25.11.2024,6,Lombardia,Store,146,3.1,0.051,2.94,429.24
602040,25.11.2024,1,Emilia-Romagna,Private,35,3.2,0.02,3.14,109.9
602041,25.11.2024,2,Toscana,Store,345,3.6,0.022,3.52,1214.4
602042,26.11.2024,7,Lombardia,Store,707,4.5,0.014,4.44,3139.08
602043,26.11.2024,2,Liguria,Store,60,3.6,0.055,3.4,204
602044,26.11.2024,7,Emilia-Romagna,Store,152,4.5,0.004,4.48,680.96
602045,26.11.2024,4,Toscana,Restaurant,705,3.3,0.017,3.24,2284.2
602046,27.11.2024,1,Lombardia,Restaurant,158,3.2,0,3.2,505.6
602047,27.11.2024,7,Lombardia,Store,10,4.5,0.003,4.49,44.9
602048,27.11.2024,3,Liguria,Store,127,3.9,0.057,3.68,467.36
602049,27.11.2024,2,Lombardia,Store,96,3.6,0.002,3.59,344.64
602050,27.11.2024,4,Emilia-Romagna,Store,232,3.3,0.042,3.16,733.12
602051,27.11.2024,1,Piemonte,Store,182,3.2,0.042,3.07,558.74
602052,27.11.2024,3,Lombardia,Store,203,3.9,0.043,3.73,757.19
602053,27.11.2024,5,Lombardia,Store,136,2.8,0.036,2.7,367.2
602054,27.11.2024,4,Lombardia,Store,153,3.3,0.005,3.28,501.84
602055,27.11.2024,6,Lombardia,Store,327,3.1,0.07,2.88,941.76
602056,28.11.2024,1,Emilia-Romagna,Store,255,3.2,0.034,3.09,787.95
602057,28.11.2024,6,Piemonte,Store,243,3.1,0.054,2.93,711.99
602058,28.11.2024,7,Emilia-Romagna,Store,283,4.5,0.023,4.4,1245.2
602059,28.11.2024,5,Lombardia,Store,128,2.8,0.096,2.53,323.84
602060,28.11.2024,1,Liguria,Store,269,3.2,0.018,3.14,844.66
602061,28.11.2024,2,Lombardia,Store,163,3.6,0.074,3.33,542.79
602062,28.11.2024,2,Emilia-Romagna,Store,283,3.6,0.029,3.5,990.5
602063,29.11.2024,7,Toscana,Store,146,4.5,0.026,4.38,639.48
602064,29.11.2024,4,Liguria,Restaurant,123,3.3,0.034,3.19,392.37
602065,29.11.2024,6,Emilia-Romagna,Store,254,3.1,0.034,2.99,759.46
602066,29.11.2024,2,Lombardia,Restaurant,265,3.6,0.028,3.5,927.5
602067,29.11.2024,2,Toscana,Store,114,3.6,0.037,3.47,395.58
602068,29.11.2024,1,Lombardia,Store,207,3.2,0.055,3.02,625.14
602069,29.11.2024,3,Lombardia,Store,59,3.9,0.03,3.78,223.02
602070,29.11.2024,5,Piemonte,Store,217,2.8,0,2.8,607.6
602071,29.11.2024,1,Emilia-Romagna,Store,239,3.2,0.04,3.07,733.73
602072,30.11.2024,2,Lombardia,Store,133,3.6,0.036,3.47,461.51
602073,30.11.2024,4,Emilia-Romagna,Store,964,3.3,0.048,3.14,3026.96
602074,30.11.2024,2,Lombardia,Store,527,3.6,0.016,3.54,1865.58
602075,01.12.2024,2,Lombardia,Restaurant,131,3.6,0.014,3.55,465.05
602076,01.12.2024,5,Liguria,Store,595,2.8,0.015,2.76,1642.2
602077,01.12.2024,7,Emilia-Romagna,Restaurant,127,4.5,0.056,4.25,539.75
602078,01.12.2024,2,Emilia-Romagna,Store,148,3.6,0.009,3.57,528.36
602079,01.12.2024,1,Liguria,Store,198,3.2,0.03,3.1,613.8
602080,01.12.2024,2,Lombardia,Store,425,3.6,0.053,3.41,1449.25
602081,02.12.2024,4,Lombardia,Store,120,3.3,0.064,3.09,370.8
602082,02.12.2024,6,Lombardia,Store,296,3.1,0.044,2.96,876.16
602083,02.12.2024,3,Lombardia,Store,253,3.9,0.02,3.82,966.46
602084,02.12.2024,2,Emilia-Romagna,Private,64,3.6,0.024,3.51,224.64
